id;parent;date;screen_name;followers;location;country
123821377;123812859;26/11/15 11:45;UPyD_Arevalo;93;Ar_valo (çvila);es
123821378;123812859;26/11/15 11:45;UPyD_Carmoma;8;not public;es
123821379;123812859;26/11/15 11:45;UPyD_CLM;1022;not public;es
123821380;123812859;26/11/15 11:45;UPyD_ColmenarV;1131;Colmenar Viejo, Madrid;es
123821382;123812859;26/11/15 11:45;UPyD_Cuenca;1171;Cuenca (Espa–a);es
123821381;123812859;26/11/15 11:45;UPyD_Coruna;1563;A Coru–a;es
123821383;123812859;26/11/15 11:45;upyd_cyl;1591;Castilla y Le—n, Espa–a;es
123821384;123812859;26/11/15 11:45;UPyD_Ferrol;126;not public;es
123821385;123812859;26/11/15 11:45;UPyD_Huesca;109;Huesca;es
123821386;123812859;26/11/15 11:45;UPyD_Jaen;1947;Ja_n;es
123821387;123812859;26/11/15 11:45;UPyD_LaLaguna;382;San Crist—bal de La Laguna;es
123821388;123812859;26/11/15 11:45;UPyD_Leganes;1234;Legan_s;es
123821389;123812859;26/11/15 11:45;UPyD_Murcia;1591;Murcia, Regi—n de Murcia;es
123821390;123812859;26/11/15 11:45;UPyD_Navarra;519;Navarra;es
123821392;123812859;26/11/15 11:45;UPyD_SLN;69;Sevilla la Nueva;es
123821391;123812859;26/11/15 11:45;UPyD_RegMurcia;2648;Regi—n de Murcia, Espa–a;es
123821393;123812859;26/11/15 11:45;UPyD_SMValde;15;San Mart’n de Valdeiglesias;es
123821394;123812859;26/11/15 11:45;UPyD_Toledo;36;Toledo;es
123821395;123812859;26/11/15 11:45;UPyD_VentasReta;97;not public;es
123821396;123812859;26/11/15 11:45;em_martinez7;3110;not public;es
123821397;123812859;26/11/15 11:46;agusgv3;717;Lugo, Galicia;es
123821398;123812859;26/11/15 11:47;FFdez84;709;Cataluna;es
123821399;123812859;26/11/15 11:47;juaco1975;1223;Valencia;es
123821400;123812859;26/11/15 11:49;davidlabola;60;not public;es
123821401;123812859;26/11/15 11:52;GhaladJesus;143;Mostoles;es
123827773;123812859;26/11/15 11:54;rlia1969;389;ASTURIAS -ESPA„A;es
123827774;123812859;26/11/15 11:57;LordDaine;778;Madrid;es
123827775;123812859;26/11/15 12:02;german_mer;303;Madrid.;es
123836519;123812859;26/11/15 12:06;nachosenju;230;Granada, Andaluc’a;es
123836520;123812859;26/11/15 12:12;JoseAlegreG;296;Torrent, Comunidad Valenciana;es
123836521;123812859;26/11/15 12:14;pruizlo;96;M‡laga, Andaluc’a;es
123836522;123812859;26/11/15 12:15;AzuquecaUPyD;299;azuqueca de henares;es
123841607;123812859;26/11/15 12:19;calasevi;205;not public;es
123841608;123812859;26/11/15 12:19;JcsZgz;431;Zaragoza Arag—n Espa–a Europa;es
123841609;123812859;26/11/15 12:25;loqueyote_diga;688;Espa–a;es
123858523;123812859;26/11/15 12:41;TsunamiNaranja;11;A tu espalda;es
123850776;123812859;26/11/15 12:43;Gorka_Maneiro;10686;not public;es
123855801;123812859;26/11/15 12:47;evamoral19;161;Comunidad de Madrid, Espa–a;es
123855802;123812859;26/11/15 12:49;coolkamio;1164;Middle of Nowhere.;es
123858522;123812859;26/11/15 12:49;des_armadillo;241;balhenzia;es
123858521;123812859;26/11/15 12:57;HugoCanellas;1198;Rota, C‡diz.;es
123858520;123812859;26/11/15 12:59;RicardoArgudo;354;Albacete;es
123858519;123812859;26/11/15 13:02;UPyDMarbella_SP;960;Marbella-San Pedro;es
123865168;123812859;26/11/15 13:13;UPyDCieza;615;Cieza, Murcia;es
123866644;123812859;26/11/15 13:15;triniki25;62;Castilla-La Mancha, Espa–a;es
123866645;123812859;26/11/15 13:19;hermesatenea4;274;marchamalo;es
123884414;123812859;26/11/15 13:58;mmcmerche;107;not public;es
123889757;123812859;26/11/15 14:02;_o15_;964;Alcal‡ de Henares;es
123894526;123812859;26/11/15 14:10;MagdaOlivaDiaz;240;not public;es
123894527;123812859;26/11/15 14:16;izquierdogoi;1557;Haro;es
123900169;123812859;26/11/15 14:23;gomezjgr;1474;Tarragona. Espa–a;es
123900168;123812859;26/11/15 14:24;PablosEmilio;1224;not public;es
123902979;123812859;26/11/15 14:27;JFDIAZDIAZ;1413;ESPA„A;es
123902980;123812859;26/11/15 14:29;UPyDCabanillas;152;not public;es
123902981;123812859;26/11/15 14:30;ChanChave;1254;#M—stoles-Madrid;es
123902982;123812859;26/11/15 14:33;vimalodi31;43;not public;es
123907380;123812859;26/11/15 14:38;Manferoli65;21;Burgo de Osma-Ciudad de Osma, Castilla y Le—n;es
123911620;123812859;26/11/15 14:41;angelplazasimon;961;Aqu’, all‡...;es
123911621;123812859;26/11/15 14:43;PedroChamonL;5494;Madrid, Comunidad de Madrid;es
123918260;123812859;26/11/15 14:47;LopezNarroJ;129;not public;es
123918261;123812859;26/11/15 14:52;Adolfo_Villalba;1535;Madrid;es
123918262;123812859;26/11/15 14:53;ManuelLGascon;779;Zaragoza;es
123923017;123812859;26/11/15 15:02;pinkyhappi;110;not public;es
123923018;123812859;26/11/15 15:04;Fapepv;24;not public;es
123923019;123812859;26/11/15 15:05;joseguimaran;722;Asturias;es
123927235;123812859;26/11/15 15:08;carlosmanzanomt;416;Pamplona - Viladecans (Bcn);es
123927234;123812859;26/11/15 15:14;Spesfdez;1882;Getafe;es
123941971;123812859;26/11/15 15:30;JosVillarino;371;Yebes-Valdeluz;es
123941972;123812859;26/11/15 15:31;rasadi2;2561;Cartagena;es
123947481;123812859;26/11/15 15:40;fdalcobendas;601;Madrid;es
123951678;123812859;26/11/15 15:42;guillepaniagua;1358;Rinc—n de la Victoria, M‡laga;es
123957577;123812859;26/11/15 15:55;cronicas_diary;1537;not public;es
123957578;123812859;26/11/15 15:59;cmgorriaran;25125;San sebastian;es
123969503;123812859;26/11/15 16:22;1periko67;415;SANSE;es
123977587;123812859;26/11/15 16:28;PATRICIADIAZ56;99;Llucmajor, Islas Baleares;es
124003161;123812859;26/11/15 17:11;raul7_5;220;Groznyj Grad;es
124046719;123812859;26/11/15 18:45;RGrija;8;Espa–a;es
124046719;123812859;26/11/15 18:45;RGrija;8;Espa–a;es
124049166;123812859;26/11/15 18:50;Herzogoff;11899;Madrid (Espa–a);es
124049165;123812859;26/11/15 18:51;cleidimaraperle;41;not public;es
124049164;123812859;26/11/15 18:51;jofracorrea;61;M_rida;es
124049163;123812859;26/11/15 18:52;jaluas12;60;Espana;es
124051690;123812859;26/11/15 19:00;ydoval;709;not public;es
124051691;123812859;26/11/15 19:01;Ruayn;433;Vitoria-Gasteiz;es
124057641;123812859;26/11/15 19:09;XIMABISO;167;not public;es
124057640;123812859;26/11/15 19:09;Saspaez;537;Residente en Madrid.;es
124083290;123812859;26/11/15 19:59;MMarinR82;788;Madrid, Comunidad de Madrid;es
124115570;123812859;26/11/15 20:53;veganwithaplan;56;not public;es
123822824;;26/11/15 11:46;UPyDCanarias;1712;Islas Canarias;es
124063234;124046719;26/11/15 19:16;XIMABISO;167;not public;es
124063233;124063234;26/11/15 19:16;XIMABISO;167;not public;es
124063233;124063234;26/11/15 19:16;XIMABISO;167;not public;es
124063232;124063233;26/11/15 19:17;XIMABISO;167;not public;es
124058086;;26/11/15 19:00;WWFespana;90426;Espa–a;es
124053832;124058086;26/11/15 19:03;ennemisexpirant;167;not public;es
124058085;124058086;26/11/15 19:10;WWFespana;90426;Espa–a;es
124142777;124058086;26/11/15 19:51;verukawww;1991;Real Madrid Galaxy;es
124142760;124058086;26/11/15 19:52;contresgatos;20;not public;es
124142761;124058086;26/11/15 19:52;PILARMERIDA04;8;not public;es
124142762;124058086;26/11/15 19:54;econvalenti;353;Barcelona, Catalunya;es
124142763;124058086;26/11/15 19:54;SoniaBlltrs;325;not public;es
124142764;124058086;26/11/15 19:58;muxica77;96;not public;es
124142765;124058086;26/11/15 19:59;remontadaMorada;516;not public;es
124142766;124058086;26/11/15 19:59;ssbernabeu;253;Not here;es
124142767;124058086;26/11/15 20:09;Jualoan;247;Madrid;es
124142768;124058086;26/11/15 20:09;hlucrec25;63;Heredia, Costa Rica;es
124142769;124058086;26/11/15 20:11;fcruzleiva;233;not public;es
124142770;124058086;26/11/15 20:11;julipersan1;728;Espa–a;es
124231440;124058086;26/11/15 20:14;YoungXperiences;1143;Almeria/Murcia/Granada/Jaen;not public
124231441;124058086;26/11/15 20:16;Hatex_Vic;763;Almeria;es
124231442;124058086;26/11/15 20:17;wesser_spain;73;En cada provincia de Espa–a.;es
124231443;124058086;26/11/15 20:18;Seni1977;213;not public;es
124231444;124058086;26/11/15 20:26;hickmanroberts;411;Sevilla, Andaluc’a;es
124276723;124058086;26/11/15 20:37;martapahissa;434;Barcelona;es
124276724;124058086;26/11/15 20:49;KarinaBerm;18;not public;es
124276725;124058086;26/11/15 20:50;JavierLegaz;1363;Mon˜ver (A) / Etxalar (Na);es
124276726;124058086;26/11/15 20:51;el_butoni;50;Pa’s Valenciˆ;es
124276727;124058086;26/11/15 20:52;PedroOp30;117;Sidonia;es
124303320;124058086;26/11/15 21:04;AguilarCampoo;161;Aguilar de Campoo, Espa–a;es
124303321;124058086;26/11/15 21:10;mermisol;112;Valencia, Espa–a;es
124327952;124058086;26/11/15 21:22;NatiAlcaide;1702;en las nubes;es
124327953;124058086;26/11/15 21:33;el_joludajavi;2173;not public;es
124342852;124058086;26/11/15 21:34;MERELLOARVILLA;957;Andalucia;es
124342853;124058086;26/11/15 21:39;Mariarg8;74;M‡laga;es
124342854;124058086;26/11/15 21:40;TonySiscar;227;Murcia;es
124342855;124058086;26/11/15 21:41;oceanografica;678;Islas Canarias;es
124342856;124058086;26/11/15 21:51;Necrain;85;not public;es
124342857;124058086;26/11/15 22:09;zorba_ogcoad;10;not public;es
124362497;124058086;26/11/15 22:24;NistalSonia;8;not public;es
124362498;124058086;26/11/15 22:52;rosazoras;26;not public;es
124362499;124058086;26/11/15 23:08;Suntiferrando;108;St. Coloma de Gramenet;es
124362500;124058086;26/11/15 23:09;kolmen_;135;Andaluc’a, Espa–a;es
124362501;124058086;26/11/15 23:16;profetecnolorca;474;not public;es
124362502;124058086;26/11/15 23:16;Gilipoollas;2488;Barcelona, Catalu–a;es
124362503;124058086;26/11/15 23:17;____purple____;79;not public;es
124231439;124058086;26/11/15 23:29;virabla;342;Espa–a;es
124231438;124058086;26/11/15 23:29;Emiliworker;222;Barcelona;es
124231437;124058086;26/11/15 23:37;D_Alvarezval;814;not public;es
124380650;124058086;26/11/15 23:46;viento_m;23;not public;es
124362496;124058086;26/11/15 23:58;CeliaDoncel;29;Espa–a;es
124342851;124058086;27/11/15 00:04;Noeypunto20;73;~ Pais de Nunca Jamas~;es
124303319;124058086;27/11/15 00:12;Francis_Cabezas;392;Madrid;es
124276722;124058086;27/11/15 00:17;omartinalvarez;1245;Catalunya;es
124276721;124058086;27/11/15 00:28;MgnGuillen;42;not public;not public
124303318;124058086;27/11/15 01:27;JosCarlosGmez1;69;Sistema Solar;es
124303317;124058086;27/11/15 01:30;MalvaBlanket;230;Spain;es
124380649;124058086;27/11/15 07:19;iescristianos;129;not public;es
124380648;124058086;27/11/15 08:09;ParramonAnna;15;not public;es
124401438;124058086;27/11/15 09:29;j1d1s;164;not public;es
124401437;124058086;27/11/15 09:32;isaacBIOvega;104895;GAIA  Planet Earth;es
124401436;124058086;27/11/15 09:33;Verdirroja;998;Madrid;es
124401435;124058086;27/11/15 09:33;AndresLodeiro;429;Lugo;es
124401434;124058086;27/11/15 09:34;javiermoralesor;1766;Madrid;es
124401433;124058086;27/11/15 09:34;danielvmillan;437;Espa–a,Arag—n,Zaragoza.;es
124401432;124058086;27/11/15 09:35;Luciapm81;257;Tarragona, Espa–a;es
124401431;124058086;27/11/15 09:35;sia_mariam;54;Sevilla, Spain;es
124401430;124058086;27/11/15 09:36;_FBenito;102;not public;es
124401429;124058086;27/11/15 09:40;iammartyta;345;not public;es
124404347;124058086;27/11/15 09:47;raquelmonzonWWF;1473;Madrid (Spain);es
124404346;124058086;27/11/15 09:50;GrageraMore;365;Aqu’;es
124404345;124058086;27/11/15 09:58;makixuxhi;218;Andaluc’a, Espa–a;es
124425885;124058086;27/11/15 10:43;buhos_Brinzal;1425;Madrid;es
124425884;124058086;27/11/15 10:59;mellf1913;2036;not public;es
124142771;124058086;26/11/15 19:15;WWFespana;90426;Espa–a;es
124362491;124142771;26/11/15 22:25;NistalSonia;8;not public;es
124142772;124058086;26/11/15 19:20;WWFespana;90426;Espa–a;es
124231431;124142772;26/11/15 20:18;lasuaveta;51;not public;es
124231432;124142772;26/11/15 20:28;Tofol1914;89;not public;es
124276716;124142772;26/11/15 20:37;martapahissa;434;Barcelona;es
124276717;124142772;26/11/15 20:40;JoseVengeanc3;953;Nowhere;es
124276718;124142772;26/11/15 20:49;fabiolamvega;1498;Spain;es
124276719;124142772;26/11/15 20:50;JavierLegaz;1363;Mon˜ver (A) / Etxalar (Na);es
124342849;124142772;26/11/15 21:34;MERELLOARVILLA;957;Andalucia;es
124342850;124142772;26/11/15 21:43;bdtarragona;763;Tarragona;es
124362489;124142772;26/11/15 22:25;NistalSonia;8;not public;es
124380647;124142772;26/11/15 23:53;RasputinOlga;1113;not public;es
124362488;124142772;26/11/15 23:59;efrikio;309;Spain;es
124142773;124058086;26/11/15 19:30;WWFespana;90426;Espa–a;es
124142715;124142773;26/11/15 19:57;Ridimoas;112;Beade (Ourense);es
124231436;124142773;26/11/15 20:36;NavarraalNatura;649;Narbarte, Bertizarana, Navarra;es
124362492;124142773;26/11/15 22:26;NistalSonia;8;not public;es
124142774;124058086;26/11/15 19:35;WWFespana;90426;Espa–a;es
124142720;124142774;26/11/15 20:01;mirenaannjulie;387;LX;not public
124142721;124142774;26/11/15 20:09;hlucrec25;63;Heredia, Costa Rica;es
124231435;124142774;26/11/15 20:26;NrNerea;413;Euskal herria.;es
124362493;124142774;26/11/15 22:26;NistalSonia;8;not public;es
124380646;124142774;27/11/15 07:28;nime_toques;884;En las nubes;es
124142775;124058086;26/11/15 19:40;WWFespana;90426;Espa–a;es
124142724;124142775;26/11/15 19:52;lacomamzn;131;Reino perdido de Arnor;es
124231434;124142775;26/11/15 20:26;NrNerea;413;Euskal herria.;es
124276715;124142775;26/11/15 20:36;martapahissa;434;Barcelona;es
124362495;124142775;26/11/15 22:27;NistalSonia;8;not public;es
124142776;124058086;26/11/15 19:50;WWFespana;90426;Espa–a;es
124231429;124142776;26/11/15 20:12;Joselsantacrist;541;Madrid (Espa–a);es
124231430;124142776;26/11/15 20:26;NrNerea;413;Euskal herria.;es
124276720;124142776;26/11/15 20:39;MariluzL323;57;Madrid;es
124362494;124142776;26/11/15 22:27;NistalSonia;8;not public;es
123907496;;26/11/15 13:25;ierrejon;272006;Con un oc_ano atravesado;es
123879140;123907496;26/11/15 13:43;JoseCardenosa;977;Gran Canaria, Islas Canarias;es
123907494;123907496;26/11/15 14:32;Icleron;510;C‡ceres;es
123977612;123907496;26/11/15 15:20;karry_jm;272;Lost in Cold Dreams;es
123977613;123907496;26/11/15 15:24;Jm45Jr;485;not public;es
123977606;123907496;26/11/15 15:26;catalizador69;194;Espa–a;es
123977605;123907496;26/11/15 15:27;Moli_lauraa;7;not public;es
123977604;123907496;26/11/15 15:30;FuckSilv;629;Valencia // Hell’n;es
123977603;123907496;26/11/15 15:41;tambeNOTTIP;401;Bilbo;es
123977602;123907496;26/11/15 15:42;mata_toribio;548;not public;es
123977601;123907496;26/11/15 15:45;heroedecomic;256;Mijas Costa~Roquetas de mar;es
123977600;123907496;26/11/15 15:47;elemunoz1765;430;alicante;es
123977599;123907496;26/11/15 15:50;palimoka;3595;A  Coru–a;es
123977598;123907496;26/11/15 16:00;ManuelN__ez;1670;Extremadura;es
123977597;123907496;26/11/15 16:15;TheBUHITO;231;Spain_madrid;es
123977596;123907496;26/11/15 16:24;HeiwaPaz;423;Alicante, Spain;es
123977595;123907496;26/11/15 16:24;PILI93s;587;not public;es
123977594;123907496;26/11/15 16:26;Marinrmz_;38;Sevilla;es
123977593;123907496;26/11/15 16:27;remontadaMorada;516;not public;es
123977592;123907496;26/11/15 16:27;Falbalass;52;not public;es
123977591;123907496;26/11/15 16:28;maricarmensudon;158;not public;es
124058206;123907496;26/11/15 16:36;BermejoF1;1213;not public;es
124058207;123907496;26/11/15 16:38;Gmork6;2111;not public;es
124058208;123907496;26/11/15 16:40;inma_inmabt;1150;not public;es
124058209;123907496;26/11/15 16:41;GamezEncarna;755;A Coru–a;es
124058210;123907496;26/11/15 16:42;podemosourense;5241;podemos-ourense@outlook.es;es
124058211;123907496;26/11/15 16:42;Manuelvllp;32;not public;es
124058212;123907496;26/11/15 16:47;carloslitus14;559;not public;es
124058213;123907496;26/11/15 16:57;Flecha_Morada;115;not public;es
124058214;123907496;26/11/15 17:07;Lola69Lolalai;174;not public;es
124010257;123907496;26/11/15 17:16;ahorapodemos;804628;Facebook: http://ow.ly/ueEX9;es
124058215;123907496;26/11/15 17:16;podemosgraucs;168;not public;es
124058216;123907496;26/11/15 17:16;Miguel_Perez_Fr;153;not public;es
124058217;123907496;26/11/15 17:16;mperezfra;13;not public;es
124058218;123907496;26/11/15 17:18;nalalop;1353;Sese–a, Castilla-La Mancha;es
124058219;123907496;26/11/15 17:20;SoniaBlltrs;325;not public;es
124058220;123907496;26/11/15 17:21;Tipo_Informal;44;not public;es
124058221;123907496;26/11/15 17:23;TheDiegodelego;45;Reino de Espa–ist‡n;es
124058222;123907496;26/11/15 17:23;piliaras;53;not public;es
124058223;123907496;26/11/15 17:23;Olfequir;638;Barcelona;es
124058224;123907496;26/11/15 17:26;Helena_Euskadi;22;EuskalHerria;es
124058225;123907496;26/11/15 17:29;tamyta2001;234;not public;es
124058226;123907496;26/11/15 17:33;falorui1;21;not public;es
124058250;123907496;26/11/15 17:37;sapoyculebras;6;not public;es
124058250;123907496;26/11/15 17:37;sapoyculebras;6;not public;es
124058227;123907496;26/11/15 17:42;PodemosCaceres;3519;not public;es
124058228;123907496;26/11/15 17:45;remebrv;87;not public;es
124058229;123907496;26/11/15 17:45;santiagorg332;76;not public;es
124058230;123907496;26/11/15 17:47;elenita1960;581;Alcorc—n, Comunidad de Madrid;es
124058231;123907496;26/11/15 17:47;MarisolBuznego;1047;Madrid;es
124058232;123907496;26/11/15 17:59;cesarinhov;91;not public;es
124058233;123907496;26/11/15 17:59;PodemosTeruel;4585;Teruel;es
124058234;123907496;26/11/15 18:02;CodigoVinci;283;En Tu Biblioteca;es
124058235;123907496;26/11/15 18:06;PodemosFinland;1486;Helsinki;es
124058236;123907496;26/11/15 18:07;VientosOrihuela;2524;Orihuela;es
124058237;123907496;26/11/15 18:13;felipe260197;25;not public;es
124058238;123907496;26/11/15 18:17;OscarPodemosOu;432;not public;es
124058239;123907496;26/11/15 18:18;Vargas_Verde;13;not public;es
124058240;123907496;26/11/15 18:20;RuizMartinez33;488;not public;es
124058241;123907496;26/11/15 18:30;omarsilva_a;413;not public;es
124058242;123907496;26/11/15 18:32;ducados75;127;not public;es
124058243;123907496;26/11/15 18:34;angsimpa;2705;not public;es
124058244;123907496;26/11/15 18:42;bdtarragona;763;Tarragona;es
124058245;123907496;26/11/15 18:51;dvillegas1977;478;Sevilla;es
124058246;123907496;26/11/15 18:52;rfernande322;46;not public;es
124058247;123907496;26/11/15 18:52;miguelonmerced1;786;not public;es
124058248;123907496;26/11/15 18:54;cesarpradobcn;500;Pa•sos Catalans;es
124058205;123907496;26/11/15 18:59;MacarenaGomezFa;99006;Spain;es
124058204;123907496;26/11/15 18:59;CirculoPielagos;412;not public;es
124058203;123907496;26/11/15 19:00;cronicas_diary;1537;not public;es
124058202;123907496;26/11/15 19:00;mabelsaroman;215;Cantabria;es
124058201;123907496;26/11/15 19:01;CirculoOurense;1054;Ourense;es
124058200;123907496;26/11/15 19:06;gentexelcambio;612;not public;es
124058249;123907496;26/11/15 19:13;MariPazFanlo;12;not public;not public
124143228;123907496;26/11/15 19:22;Beticator;39;Spain;es
124143229;123907496;26/11/15 19:28;Guillermocm1701;136;Valencia;es
124143230;123907496;26/11/15 19:38;flikxxi;126;ƒcija, Sevilla, Espa–a;es
124143231;123907496;26/11/15 20:03;BLOGPODEMOS;3208;Madrid;es
124143232;123907496;26/11/15 20:08;A1R1M158;1878;Teruel;es
124230893;123907496;26/11/15 20:30;AlegrPaula;175;not public;es
124230894;123907496;26/11/15 20:35;bailamj;713;Barcelona;es
124342469;123907496;26/11/15 21:45;Vozkibike;32;Euskal Herria;es
124352390;123907496;26/11/15 22:14;YORYO25MD;481;Madrid, Comunidad de Madrid;es
124401503;123907496;27/11/15 09:30;joseruizmolina6;110;puente tocinos murcia;es
123925506;123907496;26/11/15 13:32;vesses1981;30;not public;es
124352387;123925506;26/11/15 23:13;VientosOrihuela;2524;Orihuela;es
123925505;123907496;26/11/15 13:40;CSCCUATROVEINTE;304;Aravaca, Madrid;es
124352389;123925505;26/11/15 22:14;percebeirotolo;43;not public;es
123912701;123891067;26/11/15 14:40;JoseCardenosa;977;Gran Canaria, Islas Canarias;es
124219399;123912701;26/11/15 23:13;VientosOrihuela;2524;Orihuela;es
124008460;;26/11/15 17:22;GoezJoaquin;92;not public;es
124008964;;26/11/15 17:25;tamyta2001;234;not public;es
124008963;124008964;26/11/15 17:26;tamyta2001;234;not public;es
124219243;124008964;26/11/15 23:13;VientosOrihuela;2524;Orihuela;es
124008964;;26/11/15 17:25;tamyta2001;234;not public;es
124008963;124008964;26/11/15 17:26;tamyta2001;234;not public;es
124219243;124008964;26/11/15 23:13;VientosOrihuela;2524;Orihuela;es
124008964;;26/11/15 17:25;tamyta2001;234;not public;es
124008963;124008964;26/11/15 17:26;tamyta2001;234;not public;es
124219243;124008964;26/11/15 23:13;VientosOrihuela;2524;Orihuela;es
124008963;124008964;26/11/15 17:26;tamyta2001;234;not public;es
124008962;124008963;26/11/15 17:27;tamyta2001;234;not public;es
124219242;124008963;26/11/15 23:13;VientosOrihuela;2524;Orihuela;es
124008963;124008964;26/11/15 17:26;tamyta2001;234;not public;es
124008962;124008963;26/11/15 17:27;tamyta2001;234;not public;es
124219242;124008963;26/11/15 23:13;VientosOrihuela;2524;Orihuela;es
124008962;124008963;26/11/15 17:27;tamyta2001;234;not public;es
124219241;124008962;26/11/15 23:12;VientosOrihuela;2524;Orihuela;es
124093835;;26/11/15 20:16;omarsilva_a;413;not public;es
124128876;;26/11/15 21:12;PPopular;401738;Madrid, Espa–a;es
124132057;124128876;26/11/15 21:28;iratxoband;6757;lavapies, madrid;es
124132055;124128876;26/11/15 21:29;JaumeServeraE;535;not public;es
124367768;124128876;26/11/15 21:30;Cjdb1971;3;not public;es
124142338;124128876;26/11/15 21:30;PaquitaGallegoM;2810;Torrent, Valencia;es
124149613;124128876;26/11/15 21:30;ElBurgati;30;Burgos . Espa–a;es
124142337;124128876;26/11/15 21:31;AnianRabasco;1026;Lleida - Hispania Tarraconense;es
124142336;124128876;26/11/15 21:31;ramonvalencina;452;Valencina de la Concepci—n;es
124149608;124128876;26/11/15 21:32;MarcosCampos92;1743;not public;es
124149609;124128876;26/11/15 21:33;Rampppp;1856;Rosario Alarc—n;es
124149610;124128876;26/11/15 21:38;CarlBle;1196;Valencia, Comunidad Valenciana;es
124149611;124128876;26/11/15 21:38;mariajsusinos;1070;Cantabria;es
124149612;124128876;26/11/15 21:40;MluzBA;869;Santander;es
124157672;124128876;26/11/15 21:41;Seriedad_porfi;1686;not public;es
124157673;124128876;26/11/15 21:42;NNGGHortaSud;1530;Valencia, CV, Espa–a;es
124157674;124128876;26/11/15 21:43;MaracristinaDaz;1498;Olivares, Sevilla.;es
124157675;124128876;26/11/15 21:46;javi_domingo;488;Teruel, Arag—n;es
124157676;124128876;26/11/15 21:47;LopezChechu14;127;Spain;es
124157677;124128876;26/11/15 21:47;Sheila_M_16;1060;not public;es
124157678;124128876;26/11/15 21:48;NNGG_CiudadReal;1087;not public;es
124157679;124128876;26/11/15 21:49;Niobeh;236;Zaragoza;es
124157680;124128876;26/11/15 21:50;PPdeLugo;1573;Lugo;es
124157681;124128876;26/11/15 21:50;ppcv;13869;Comunidad Valenciana;es
124157682;124128876;26/11/15 21:50;DaviniaBono;2284;not public;es
124168648;124128876;26/11/15 21:54;turruchel;323;Espa„a;es
124168649;124128876;26/11/15 21:54;marianopostigo;2377;Alicante;es
124168650;124128876;26/11/15 21:57;MontseSilva_;167;not public;es
124168651;124128876;26/11/15 21:57;MercedesRoldos;1678;Canarias;es
124168652;124128876;26/11/15 22:03;Sonia_IRIS_72;1648;Sevilla, Andaluc’a, Spain;es
124168653;124128876;26/11/15 22:03;tonia_sanchez;86;not public;es
124174124;124128876;26/11/15 22:05;alicia_lodeiro;23;Collado Villalba;es
124174128;124128876;26/11/15 22:07;jfernandezalon2;17;not public;es
124174125;124128876;26/11/15 22:08;jtelopez35;755;Almensilla;es
124174126;124128876;26/11/15 22:08;Almensilla2015;564;not public;es
124174129;124128876;26/11/15 22:09;Erasmo_deRota;38;Espa–ist‡n;es
124174127;124128876;26/11/15 22:13;Jaime_R_Lozano;2779;Segovia | Madrid | Espa–a;es
124180030;124128876;26/11/15 22:16;GuadalupeSJ;2422;Murcia;es
124180031;124128876;26/11/15 22:16;jairasa;106;not public;es
124189309;124128876;26/11/15 22:28;Rajuan47;284;esto va pa calor;es
124189310;124128876;26/11/15 22:31;Francisvalvero;269;not public;es
124189310;124128876;26/11/15 22:31;Francisvalvero;269;not public;es
124219925;124128876;26/11/15 23:16;1969Mont;30;not public;es
124219926;124128876;26/11/15 23:18;Pinx_0;115;En el mundo;es
124225826;124128876;26/11/15 23:26;OuroRafael;462;Madrid;es
124225827;124128876;26/11/15 23:29;David10Nieto;1665;La Coru–a.;es
124231874;124128876;26/11/15 23:31;mrgallego60;267;Madrid;es
124236545;124128876;26/11/15 23:39;enperez_;124;not public;es
124240004;124128876;26/11/15 23:45;antonioestebanl;1805;_;es
124240005;124128876;26/11/15 23:48;MargaritaRicoR1;10;Badajoz, Puebla;es
124240006;124128876;26/11/15 23:49;mariaagustinab3;348;not public;es
124240007;124128876;26/11/15 23:52;aller_nngg;199;Moreda de Aller;es
124240008;124128876;26/11/15 23:55;sandraga_87;185;not public;es
124245789;124128876;27/11/15 00:00;EspanaPPopular;814;Espa–a;es
124245790;124128876;27/11/15 00:06;andresysara10;3349;not public;es
124249427;124128876;27/11/15 00:07;FranFebles78;607;Santa Cruz de Tenerife;es
124252490;124128876;27/11/15 00:20;pedrocazorla34;449;not public;es
124254860;124128876;27/11/15 00:25;JuanMi_2910;227;not public;es
124254861;124128876;27/11/15 00:29;seguragc;1169;Madrid Capital del Mundo;es
124260651;124128876;27/11/15 00:33;david_sio;231;Barcelona, Catalu–a;es
124260652;124128876;27/11/15 00:34;cntigo22;142;Andaluc’a, Espa–a;es
124270955;124128876;27/11/15 01:03;rosareyvazquez;694;Lugo;es
124296279;124128876;27/11/15 01:58;PPdeTeia;2231;not public;es
124319602;124128876;27/11/15 03:18;FollowBackPP724;9176;Siguenos www.followbackpp.com;es
124321699;124128876;27/11/15 03:24;Roberhik89;1417;Fuenlabrada;es
124353379;124128876;27/11/15 06:17;Javi_Barrena;5790;Nou Barris_Barcelona_Espa–a;es
124358223;124128876;27/11/15 06:33;Javier_Gon_San;191;not public;es
124367412;124128876;27/11/15 07:21;josepmarpal;2999;Espa–a;es
124374041;124128876;27/11/15 08:06;chus_JesusLuis;523;Comunidad Valenciana, (Espa–a);es
124374042;124128876;27/11/15 08:12;chusrrppvlc;99;Valencia;es
124403430;124128876;27/11/15 09:45;pp_exterior;1650;Espa–a;es
124404406;124128876;27/11/15 09:55;PPManacor;1469;Manacor (Mallorca);es
